"estudiante_id";"codigo";"nombre";"uc";"notaf";"notad";"tipoexamen";"seccion";"equivalenciainterna";"nombre";"ano";"nombre"
69514;"0904002604";"NUTRICION EN SALUD PUBLICA";3;"AP";"10";"D";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91750;"0904003099";"NUTRICION EN PEDIATRIA I";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
4600;"0904003093";"NUTRICION HUMANA I";3;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
77490;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67485;"0904000643";"PASANTIAS HOSPITALARIAS";20;"20";"20";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
77490;"0904000633";"BROMATOLOGIA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69514;"0904003087";"ESTADISTICA APLICADA";2;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91761;"0904000618";"BIOQUMICA I";4;"AP";"03";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69514;"0904003096";"CLINICA II";4;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104153;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69514;"0904004000";"NUTRICION EN PEDIATRIA II";3;"11";"11";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
77490;"0904003094";"NUTRICION HUMANA II";4;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904002496";"EDUCACION EN NUTRICION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91761;"0904003091";"ESTADISTICA";4;"AP";"01";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
77490;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69606;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91761;"0904002468";"DEPORTES I";2;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
71419;"0904000628";"MICROBIOLOGIA";4;"11";"11";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104153;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69606;"0904002605";"ADMINISTRACION SANITARIA";3;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
77490;"0904004003";"HISTORIA DE LA NUTRICION";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904002604";"NUTRICION EN SALUD PUBLICA";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91761;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"AP";"11";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904004005";"TECNOLOGIA DE ALIMENTOS I";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904000628";"MICROBIOLOGIA";4;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
71419;"0904002458";"FUNDAMENTOS DE ADMINISTRACION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91761;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69606;"0904002811";"PLANIFICACION EN NUTRICION";3;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104153;"0904003091";"ESTADISTICA";4;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93882;"0904000636";"EPIDEMIOLOGIA";3;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904003087";"ESTADISTICA APLICADA";2;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93882;"0904000628";"MICROBIOLOGIA";4;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
46786;"0904002465";"BIOESTADISTICA";3;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104153;"0904004003";"HISTORIA DE LA NUTRICION";2;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
71419;"0904002476";"FISIOLOGIA";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904000636";"EPIDEMIOLOGIA";3;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
50421;"0904004013";"PRACTICAS DE NUTRICION COMUNITARIA";20;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93882;"0904002476";"FISIOLOGIA";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904003096";"CLINICA II";4;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93882;"0904002473";"DEPORTES II";2;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69606;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
84382;"0904004008";"SANEAMIENTO AMBIENTAL";2;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
4600;"0904000628";"MICROBIOLOGIA";4;"RT";"RT";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
84382;"0904003094";"NUTRICION HUMANA II";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
38853;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904002407";"PSICOLOGIA GENERAL Y EDUCATIVA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
38853;"0904002488";"FISIOPATOLOGIA";4;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
84382;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
38853;"0904002604";"NUTRICION EN SALUD PUBLICA";3;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91878;"0904000627";"BIOQUIMICA II";4;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
38853;"0904004005";"TECNOLOGIA DE ALIMENTOS I";3;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93882;"0904003093";"NUTRICION HUMANA I";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
71419;"0904003087";"ESTADISTICA APLICADA";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91878;"0904000636";"EPIDEMIOLOGIA";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75903;"0904004000";"NUTRICION EN PEDIATRIA II";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904002458";"FUNDAMENTOS DE ADMINISTRACION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67569;"0904002502";"PSICOLOGIA MEDICA";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97640;"0904003092";"ANATOMIA";4;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904002605";"ADMINISTRACION SANITARIA";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82470;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
71419;"0904003093";"NUTRICION HUMANA I";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91878;"0904002475";"ANTROPOLOGIA VENEZOLANA";2;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904002811";"PLANIFICACION EN NUTRICION";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904002475";"ANTROPOLOGIA VENEZOLANA";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69604;"0904000643";"PASANTIAS HOSPITALARIAS";20;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904002476";"FISIOLOGIA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97645;"0904000618";"BIOQUMICA I";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67466;"0904004016";"NUTRICION Y DEPORTE";2;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93431;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75923;"0904004003";"HISTORIA DE LA NUTRICION";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74516;"0904002407";"PSICOLOGIA GENERAL Y EDUCATIVA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67551;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
107986;"0904000618";"BIOQUMICA I";4;"AP";"04";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75923;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97645;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
75923;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93973;"0904000627";"BIOQUIMICA II";4;"AP";"08";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67551;"0904002502";"PSICOLOGIA MEDICA";2;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
107986;"0904000636";"EPIDEMIOLOGIA";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67551;"0904002496";"EDUCACION EN NUTRICION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93973;"0904002407";"PSICOLOGIA GENERAL Y EDUCATIVA";3;"AP";"15";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
9540;"0904000643";"PASANTIAS HOSPITALARIAS";20;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93973;"0904002465";"BIOESTADISTICA";3;"11";"11";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67551;"0904002811";"PLANIFICACION EN NUTRICION";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904002480";"TECNICA DIETETICA";4;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904004016";"NUTRICION Y DEPORTE";2;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
57018;"0904000627";"BIOQUIMICA II";4;"AP";"06";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
84382;"0904002488";"FISIOPATOLOGIA";4;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904002473";"DEPORTES II";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
107986;"0904002473";"DEPORTES II";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67551;"0904004001";"DIETOTERAPIA I";3;"AP";"09";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93973;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67569;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
93973;"0904002473";"DEPORTES II";2;"RT";"RT";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
61031;"0904002811";"PLANIFICACION EN NUTRICION";3;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
91878;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42238;"0904002480";"TECNICA DIETETICA";4;"AP";"15";"D";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97645;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67569;"0904002605";"ADMINISTRACION SANITARIA";3;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
107986;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904004016";"NUTRICION Y DEPORTE";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
59560;"0904000627";"BIOQUIMICA II";4;"AP";"07";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904002811";"PLANIFICACION EN NUTRICION";3;"18";"18";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904003095";"CLINICA I";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904002605";"ADMINISTRACION SANITARIA";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904003093";"NUTRICION HUMANA I";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82280;"0904000633";"BROMATOLOGIA";3;"AP";"01";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104251;"0904003099";"NUTRICION EN PEDIATRIA I";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
57018;"0904002407";"PSICOLOGIA GENERAL Y EDUCATIVA";3;"AP";"17";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97645;"0904003091";"ESTADISTICA";4;"20";"20";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904004002";"DIETOTERAPIA II";3;"14";"14";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97908;"0904000627";"BIOQUIMICA II";4;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69559;"0904002496";"EDUCACION EN NUTRICION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97645;"0904004003";"HISTORIA DE LA NUTRICION";2;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
57018;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
59560;"0904002473";"DEPORTES II";2;"00";"NP";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67569;"0904002496";"EDUCACION EN NUTRICION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100708;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
68282;"0904002487";"ALIMENTACION INSTITUCIONAL";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
59560;"0904004007";"METODOLOGIA DE LA INVESTIGACION";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
57302;"0904004015";"INMUNOLOGIA";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100863;"0904000618";"BIOQUMICA I";4;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
15001;"0904002511";"EVALUACION NUTRICIONAL";4;"16";"16";"F";"1";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104348;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67569;"0904004002";"DIETOTERAPIA II";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
95869;"0904004003";"HISTORIA DE LA NUTRICION";2;"11";"11";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67608;"0904002401";"GEOGRAFIA ECONOMICA";2;"00";"NP";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104348;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67608;"0904000627";"BIOQUIMICA II";4;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97908;"0904002465";"BIOESTADISTICA";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82280;"0904002488";"FISIOPATOLOGIA";4;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
108013;"0904000618";"BIOQUMICA I";4;"AP";"04";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67608;"0904002407";"PSICOLOGIA GENERAL Y EDUCATIVA";3;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97908;"0904002467";"SOCIOANTROPOLOGIA";3;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
42238;"0904003095";"CLINICA I";3;"AP";"12";"D";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
49557;"0904000633";"BROMATOLOGIA";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
76180;"0904000633";"BROMATOLOGIA";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104348;"0904002468";"DEPORTES I";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82280;"0904003087";"ESTADISTICA APLICADA";2;"AP";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104348;"0904000618";"BIOQUMICA I";4;"AP";"09";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67625;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100863;"0904003091";"ESTADISTICA";4;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
69870;"0904002477";"PEDAGOGIA Y DIDACTICA";3;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
97908;"0904002481";"INGLES III";2;"20";"20";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
76180;"0904003087";"ESTADISTICA APLICADA";2;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100863;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"15";"15";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
76180;"0904002488";"FISIOPATOLOGIA";4;"AP";"07";"R";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
104348;"0904003091";"ESTADISTICA";4;"AP";"08";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67625;"0904002488";"FISIOPATOLOGIA";4;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
100863;"0904003090";"HISTOLOGIA Y EMBRIOLOGIA";4;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82280;"0904003094";"NUTRICION HUMANA II";4;"00";"00";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
108013;"0904002473";"DEPORTES II";2;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
76384;"0904003096";"CLINICA II";4;"17";"17";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
96303;"0904000627";"BIOQUIMICA II";4;"10";"10";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
76180;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
84382;"0904000633";"BROMATOLOGIA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67659;"0904000643";"PASANTIAS HOSPITALARIAS";20;"19";"19";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
92118;"0904002478";"FUNDAMENTOS DE ECONOMIA POLITICA";2;"16";"16";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
743;"0904000639";"ADMINISTRACION DE SERVICIOS DE ALIMENTACION";4;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
108013;"0904002723";"METODOLOGIA DEL ESTUDIO";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
82280;"0904004009";"HIGIENE DE LOS ALIMENTOS";3;"00";"NP";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
92118;"0904000633";"BROMATOLOGIA";3;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
67625;"0904003095";"CLINICA I";3;"12";"12";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
74516;"0904004016";"NUTRICION Y DEPORTE";2;"13";"13";"F";"A";f;"2013-01S";2013;"LICENCIADO EN NUTRICIÓN Y DIETÉTICA"
